filename,relative_path,page_number,num_pages,file_size_kb,preview
HOUSE_OVERSIGHT_031597.txt,TEXT\001\HOUSE_OVERSIGHT_031597.txt,31597,2,2.38,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 12/8/2015 9:52:40 PM  To: Landon Thomas Jr.  Subject: Re: Trump  Importance: High  when we bet that marla maples was pregnnat , i olst and sent him 10,0"
HOUSE_OVERSIGHT_031599.txt,TEXT\001\HOUSE_OVERSIGHT_031599.txt,31599,2,2.29,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 12/8/2015 9:53:39 PM  To: Landon Thomas Jr  Subject: Re: Trump  Importance: High  hawain tropic girl  lauren petrella <  On Tue, Dec 8, 2015 at 5:50 PM,"
HOUSE_OVERSIGHT_031601.txt,TEXT\001\HOUSE_OVERSIGHT_031601.txt,31601,3,4.57,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 12/8/2015 10:14:34 PM  To: Thomas Jr., Landon  Subject: Re: Trump  Importance: High  http://en.actu-cci.com/features/200-women-managers/8910-celina-mide"
HOUSE_OVERSIGHT_031604.txt,TEXT\001\HOUSE_OVERSIGHT_031604.txt,31604,3,3.58,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 12/8/2015 10:59:55 PM  To: Thomas Jr., Landon  Subject: Re: Trump  Importance: High  Pass on midelfart wealthiest girl in Norway  On Tuesday, 8 December"
HOUSE_OVERSIGHT_031607.txt,TEXT\001\HOUSE_OVERSIGHT_031607.txt,31607,3,7.65,From: jeffrey E. [jeevacation@gmail.com]  Sent: 12/19/2015 2:28:32 PM  To: Ed  Subject: Re: My review today in wsj of conspiracy theories  Importance: High  could i pay you to organzie my story into a
HOUSE_OVERSIGHT_031610.txt,TEXT\001\HOUSE_OVERSIGHT_031610.txt,31610,2,2.03,From:  Sent:  To:  Subject:  Attachments:  jeffrey E. [jeevacation@gmail.com]  4/28/2016 4:28:39 PM  Kathy Ruemmler _________________  Fwd: Reuters / lawsuit against Jeffrey Epstein  katie johnson v t
HOUSE_OVERSIGHT_031612.txt,TEXT\001\HOUSE_OVERSIGHT_031612.txt,31612,2,2.16,From:  Sent:  To:  Subject:  Attachments:  jeffrey E. [jeevacation@gmail.com]  4/28/2016 4:34:20 PM  Tom Barrack Private  Fwd: Reuters / lawsuit against Jeffrey Epstein  katie johnson v trump complain
HOUSE_OVERSIGHT_031614.txt,TEXT\001\HOUSE_OVERSIGHT_031614.txt,31614,2,2.12,From:  Sent:  To:  Subject:  Attachments:  jeffrey E. [jeevacation@gmail.com]  4/28/2016 4:37:29 PM  Michael Wolff [  Fwd: Reuters / lawsuit against Jeffrey Epstein  katie johnson v trump complaint.pd
HOUSE_OVERSIGHT_031616.txt,TEXT\001\HOUSE_OVERSIGHT_031616.txt,31616,2,3.02,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 4/28/2016 7:03:16 PM  To: Michael Wolff  Subject: Re: Reuters / lawsuit against Jeffrey Epstein  no , obviously somoene who is deranaged, but lets see, "
HOUSE_OVERSIGHT_031618.txt,TEXT\001\HOUSE_OVERSIGHT_031618.txt,31618,1,1.13,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 5/16/2016 3:41:25 PM  To: Thomas Jr., Landon  Subject: Re: Trump  Importance: High  Me too  On Monday, 16 May 2016, Thomas Jr., Landon <11.11 wrote:  I "
HOUSE_OVERSIGHT_031619.txt,TEXT\001\HOUSE_OVERSIGHT_031619.txt,31619,3,2.64,From:  Sent:  To:  Subject:  jeffrey E.[jeevacation@gmail.corn]  Sat 10/8/2016 1:29:26 AM (UTC)  Stephen Hanson_  Re: Breaking News: Donald Trump brags in vulgar terms about groping women  in a 2005 r
HOUSE_OVERSIGHT_031622.txt,TEXT\001\HOUSE_OVERSIGHT_031622.txt,31622,2,4.1,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 10/19/2016 1:43:18 PM  To: Thomas Jr., Landon  Subject: Re: Saudi money  Importance: High  most of the saudi money is tied up in pe funds. no withdrawal"
HOUSE_OVERSIGHT_031624.txt,TEXT\001\HOUSE_OVERSIGHT_031624.txt,31624,3,5.16,"From:  Sent:  To: Thomas Jr., Landon  Subject: Re: Saudi money  jeffrey E. [jeeyacation@gmail.com]  10/19/2016 1:48:17 PM  Importance: High  sorry, no good handle without digging  On Wed, Oct 19, 2016"
HOUSE_OVERSIGHT_031627.txt,TEXT\001\HOUSE_OVERSIGHT_031627.txt,31627,4,6.33,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 10/19/2016 2:26:25 PM  To: Thomas Jr., Landon  Subject: Re: Saudi money  Importance: High  number  On Wed, Oct 19, 2016 at 9:55 AM, Thomas Jr., Landon <"
HOUSE_OVERSIGHT_031631.txt,TEXT\001\HOUSE_OVERSIGHT_031631.txt,31631,5,7.35,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 10/19/2016 3:02:57 PM  To: Thomas Jr., Landon  Subject: Re: Saudi money  Importance: High  http s ://www.the guardian. com/us-news/2016/jul/07/donald-tr"
HOUSE_OVERSIGHT_031636.txt,TEXT\001\HOUSE_OVERSIGHT_031636.txt,31636,1,1.66,"From: jeffrey E. [jeevacation@gmail.com]  Sent: 10/21/2016 11:55:13 AM  To: Weingarten, Reid  Subject: Re: FW: Trump lawyers given court date over lawsuit alleging rape of 13-year-old I US news I The "
HOUSE_OVERSIGHT_031637.txt,TEXT\001\HOUSE_OVERSIGHT_031637.txt,31637,2,2.35,"From: jeffrey E. [jeevacation@gmail.com]  Sent: 11/5/2016 1:38:24 PM  To: iaborY.  Subject: Re:  thank you for being understanding, I hate canceling, but i will explain when i see you. . the states wi"
HOUSE_OVERSIGHT_031639.txt,TEXT\001\HOUSE_OVERSIGHT_031639.txt,31639,1,1.99,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/9/2016 7:57:45 PM  To: Harry Fisch  We should pay attention, too, to the many men whose lives are about to get significantly worse under Trump.  Immi"
HOUSE_OVERSIGHT_031640.txt,TEXT\001\HOUSE_OVERSIGHT_031640.txt,31640,2,2.67,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/11/2016 5:29:35 AM  To: Zubair Khan  Subject: Re:  Importance: High  New York ? How ? It was hillary no doubt always  On Friday, 11 November 2016, Zu"
HOUSE_OVERSIGHT_031642.txt,TEXT\001\HOUSE_OVERSIGHT_031642.txt,31642,4,4.84,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/11/2016 3:26:54 PM  To: Larry Summers  Subject: Re:  On Friday, 11 November 2016, Larry Summers < > wrote:  What number  Sent from my iPad  Please di"
HOUSE_OVERSIGHT_031646.txt,TEXT\001\HOUSE_OVERSIGHT_031646.txt,31646,3,3.91,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/11/2016 5:05:04 PM  To: Larry Summers [  Subject: Re:  ???  On Fri, Nov 11, 2016 at 10:13 AM, Larry Summers - > wrote:  Can call circa 11  Sent from "
HOUSE_OVERSIGHT_031649.txt,TEXT\001\HOUSE_OVERSIGHT_031649.txt,31649,3,3.97,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/11/2016 9:26:17 PM  To: Larry Summers  Subject: Re:  was that circa 11?  On Fri, Nov 11, 2016 at 10:13 AM, Larry Summers < > wrote:  Can call circa 1"
HOUSE_OVERSIGHT_031652.txt,TEXT\001\HOUSE_OVERSIGHT_031652.txt,31652,4,4.85,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/13/2016 1:09:02 PM  To: Larry Summers  Subject: Re:  today?  On Fri, Nov 11, 2016 at 10:24 AM, Larry Summers - wrote:  What number  Sent from my iPad"
HOUSE_OVERSIGHT_031656.txt,TEXT\001\HOUSE_OVERSIGHT_031656.txt,31656,1,0.85,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 11/27/2016 5:54:15 PM  To: Kensington2  Importance: High  I will not come this week, too many trump issues. . anything new. exciting. has mr kiss come t"
HOUSE_OVERSIGHT_031657.txt,TEXT\001\HOUSE_OVERSIGHT_031657.txt,31657,2,2.88,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 2/8/2017 5:24:07 AM  To: Larry Summers [  Subject: Re:  Importance: High  Obama or trump or yours  On Wed, Feb 8, 2017 at 12:03 AM Larry Summers  It's o"
HOUSE_OVERSIGHT_031659.txt,TEXT\001\HOUSE_OVERSIGHT_031659.txt,31659,2,2.97,From: jeffrey E. [jeeyacation@gmail.com]  Sent: 2/8/2017 9:53:21 AM  To: Larry Summers  Subject: Re:  Importance: High  recall ive told you „ i have met some very bad people „ none as bad as trump. no
HOUSE_OVERSIGHT_031661.txt,TEXT\001\HOUSE_OVERSIGHT_031661.txt,31661,1,1.1,From: jeffrey E. [jeeyacation@gmail.com]  Sent: 2/16/2017 12:21:27 AM  To: paul krassner  Subject: Re: Trump  i was pointing out that that alleged rape was reported to be at my house with donald and I
HOUSE_OVERSIGHT_031662.txt,TEXT\001\HOUSE_OVERSIGHT_031662.txt,31662,5,7.32,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 2/17/2017 11:31:08 AM  To: Larry Summers  Subject: Re:  And you an interllectual with a Wall Street curiosity  On Fri, Feb 17, 2017 at 2:55 AM Larry Sum"
HOUSE_OVERSIGHT_031667.txt,TEXT\001\HOUSE_OVERSIGHT_031667.txt,31667,1,0.93,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 5/17/2017 10:12:08 PM  To: Nicholas Ribis  Subject: Re:  Importance: High  Fun  On Wed, May 17, 2017 at 6:08 PM Nicholas Ribis <  Robert Mueller appoint"
HOUSE_OVERSIGHT_031668.txt,TEXT\001\HOUSE_OVERSIGHT_031668.txt,31668,2,1.82,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 5/19/2017 10:45:11 AM  To: Nicholas Ribis _________________________________________  Subject: Re:  Importance: High  soo crazy.  On Wed, May 17, 2017 at"
HOUSE_OVERSIGHT_031676.txt,TEXT\001\HOUSE_OVERSIGHT_031676.txt,31676,3,4.99,From: jeffrey E. [jeevacation@gmail.com]  Sent: 2/27/2018 12:14:26 AM  To: Lawrence Krauss  Subject: Re: sorry  Attachments: image002.png  concentrate on your point by point refutation. . article on w
HOUSE_OVERSIGHT_031679.txt,TEXT\001\HOUSE_OVERSIGHT_031679.txt,31679,1,1.18,From: J [jeeyacation@gmail.com]  Sent: 12/13/2018 10:01:57 PM  To: Kathy Ruemmler  Federal prosecutors are investigating whether U.S. President Donald Trump's inaugural  committee misspent some of the
HOUSE_OVERSIGHT_031680.txt,TEXT\001\HOUSE_OVERSIGHT_031680.txt,31680,1,1.34,From: J [jeevacation@gmail.com]  Sent: 12/13/2018 10:02:38 PM  To: Nicholas Ribis  Federal prosecutors are investigating whether U.S. President Donald Trump's inaugural  committee misspent some of the
HOUSE_OVERSIGHT_031681.txt,TEXT\001\HOUSE_OVERSIGHT_031681.txt,31681,1,1.26,"From: J [jeevacation@gmail.com]  Sent: 2/1/2019 7:20:44 PM  To: Michael Wolff  ""That Russian oligarch who spent that money on that property and never moved into it and ultimately tore it  down, he's a"
HOUSE_OVERSIGHT_031682.txt,TEXT\001\HOUSE_OVERSIGHT_031682.txt,31682,1,1.19,"From: J [jeevacation@gmail.com]  Sent: 4/20/2019 10:09:26 PM  To: Jabor Y.  On the American side, a varied cast of characters was fielding overtures and proposals from Russians or pro- Russian Ukraini"
HOUSE_OVERSIGHT_031683.txt,TEXT\001\HOUSE_OVERSIGHT_031683.txt,31683,1,1.78,"From: J [jeevacation@gmail.com]  Sent: 5/30/2019 9:34:38 PM  To: Michael Wolff  Subject: Re:  maybe as a favor to trump. in exchange for yemen and iran support. . smells doesnt it?  On Thu, May 30, 20"
HOUSE_OVERSIGHT_031684.txt,TEXT\001\HOUSE_OVERSIGHT_031684.txt,31684,2,3.88,"From: J [jeevacation@gmail.com]  Sent: 5/30/2019 9:43:09 PM  To: Michael Wolff  Subject: Re:  Salvator Mundi, the last known da Vinci painting in private hands, has an incredible  provenance. Rybolovl"
HOUSE_OVERSIGHT_031686.txt,TEXT\001\HOUSE_OVERSIGHT_031686.txt,31686,2,3.4,"From: J [jeevacation@gmail.com]  Sent: 5/30/2019 9:43:42 PM  To: Michael Wolff  Subject: Re:  Doesn't everyone  On Thu, May 30, 2019 at 5:41 PM Michael Wolff < L> wrote:  You have an art guy?  On Thu,"
HOUSE_OVERSIGHT_031688.txt,TEXT\001\HOUSE_OVERSIGHT_031688.txt,31688,3,10.1,From:  Sent:  To:  Attachments:  Bill Siegel  3/8/2011 4:57:57 PM  image001.jpg  Bill Siegel thought you might find this of interest:  http ://www. familysecuritymatters o rg/pub lications/id. 8911/pu
HOUSE_OVERSIGHT_031691.txt,TEXT\001\HOUSE_OVERSIGHT_031691.txt,31691,3,3.53,From: Peggy Siegal  Sent: 4/30/2011 9:20:14 PM  To: jeeyacation@gmail.com  Subject: Re: from Jesse Kornbluth  Importance: High  Absolutely.  -----Original Message-----  From:  To: Peggy Siegal  Sent: 
HOUSE_OVERSIGHT_031694.txt,TEXT\001\HOUSE_OVERSIGHT_031694.txt,31694,2,3.36,"From:  Sent: 4/30/2011 9:36:09 PM  To: Jefffrey Epstein [jeeyacation@gmail.com]  Subject: Fw: from Jesse Kornbluth  Importance: High  Sent via BlackBerry by AT&T  From: ""Peggy Siegal'  Date: Sat, 30 A"
HOUSE_OVERSIGHT_031696.txt,TEXT\001\HOUSE_OVERSIGHT_031696.txt,31696,1,0.91,"From: Lesley Groff  Sent: 5/16/2011 8:08:35 PM  To: Jefffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: ""Both Sides Now w/ Huffington & Matalin""  Importance: High  Begin forwarded message:  From: "
HOUSE_OVERSIGHT_031697.txt,TEXT\001\HOUSE_OVERSIGHT_031697.txt,31697,2,1.58,From: Lesley Groff  Sent: 5/23/2011 7:42:56 PM  To: Jefffrey Epstein [jeevacation@gmail.com]  Subject: Fwd: 1st Anniversary show today -- Both Sides Now w/ Huffington & Matalin  Importance: High  Begi
HOUSE_OVERSIGHT_031699.txt,TEXT\001\HOUSE_OVERSIGHT_031699.txt,31699,6,9.97,From: Terry Kafka  Sent: 11/4/2013 4:06:12 PM  To: Michael S. Buchholtz  CC: Jeffery Edwards [jeevacation@gmail.com]; Mark L. Epstein  Subject: FW: Rabbi Steven Pruzansky  Attachments: image001.gif; i
HOUSE_OVERSIGHT_031705.txt,TEXT\001\HOUSE_OVERSIGHT_031705.txt,31705,3,6.51,"From:  Sent: 8/2/2012 5:57:19 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: Why not in Vegas?  Importance: High  Why Not in Vegas?  By THOMAS L. FRIEDMAN  Published: July 31, 2012 418"
HOUSE_OVERSIGHT_031708.txt,TEXT\001\HOUSE_OVERSIGHT_031708.txt,31708,1,0.35,From:  Sent:  To:  Subject:  Darren lndyke  10/1/2016 8:40:32 PM  Jeffrey Epstein [jeevacation@gmail.com]  Donald Trump Rape Lawsuit Refiled With New Witness I Law News  Importance: High  http://lawne
HOUSE_OVERSIGHT_031709.txt,TEXT\001\HOUSE_OVERSIGHT_031709.txt,31709,1,0.7,From: Sultan Bin Sulayem  Sent: 10/12/2016 7:53:37 AM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Fwd: BBC News: A silver lining in #TrumpTapes story  Importance: High  I saw this on the BB
HOUSE_OVERSIGHT_031710.txt,TEXT\001\HOUSE_OVERSIGHT_031710.txt,31710,2,1.85,"From: Darren Indyke  Sent: 10/13/2016 5:48:10 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: Google Alert - Jeffrey Epstein  Importance: High  DARREN K. INDYKE  DARREN K. INDYKE, PLLC "
HOUSE_OVERSIGHT_031712.txt,TEXT\001\HOUSE_OVERSIGHT_031712.txt,31712,2,2.0,From: Darren Indyke  Sent: 10/13/2016 10:01:10 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: Google Alert - Jeffrey Epstein  Importance: High  Click on the link to the video at the bo
HOUSE_OVERSIGHT_031714.txt,TEXT\001\HOUSE_OVERSIGHT_031714.txt,31714,2,1.86,"From: Darren Indyke  Sent: 10/20/2016 7:00:22 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: Google Alert - Jeffrey Epstein  Importance: High  DARREN K. INDYKE  DARREN K. INDYKE, PLLC "
HOUSE_OVERSIGHT_031724.txt,TEXT\001\HOUSE_OVERSIGHT_031724.txt,31724,1,1.3,From: Darren Indyke  Sent: 11/2/2016 9:07:47 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Gloria Allred Says More Women Are Contacting Her About Trump Misconduct: Gothamist  Attachments: 
HOUSE_OVERSIGHT_031728.txt,TEXT\001\HOUSE_OVERSIGHT_031728.txt,31728,1,0.42,"From: Thomas Jr., Landon  Sent: 2/17/2017 1:42:03 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: 11111   Importance: High  Here we go again....  http://www.politico.com/story/2o17/o2/alexan"
HOUSE_OVERSIGHT_031729.txt,TEXT\001\HOUSE_OVERSIGHT_031729.txt,31729,3,4.21,"From: Tonja Haddad Coleman  Sent: 3/13/2017 8:16:55 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]; Darren Indyke  Subject: Fwd: epstein  Importance: High  Tonja Haddad Coleman, Esq.  Tonja Haddad, P"
HOUSE_OVERSIGHT_031732.txt,TEXT\001\HOUSE_OVERSIGHT_031732.txt,31732,2,2.57,"From:  Sent: 4/7/2017 12:28:56 PM  To: jeevacation@gmail.com  Subject: Re:  Importance: High  i asked him about trump and russians he said maybe some truth there,If you want to meet him just give me t"
HOUSE_OVERSIGHT_031734.txt,TEXT\001\HOUSE_OVERSIGHT_031734.txt,31734,1,1.87,From: Robert Trivers  Sent: 4/20/2017 3:54:45 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: good and bad  Importance: High  Jeffrey  in a mixed state  on the up side i now have an excellen
HOUSE_OVERSIGHT_031735.txt,TEXT\001\HOUSE_OVERSIGHT_031735.txt,31735,1,0.45,From: aziza alahmadi  Sent: 5/20/2017 9:48:34 AM  To: jeffrey E. [jeevacation@gmail.com]  Subject: Trump; Prince of Believers .docx  Attachments: Trump; Prince of Believers .docx; Untitled attachment 
HOUSE_OVERSIGHT_031740.txt,TEXT\001\HOUSE_OVERSIGHT_031740.txt,31740,2,3.97,From: paul krassner  Sent: 5/20/2017 9:59:21 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: My Prediction Coming True  Attachments: wp-logo.png; flynn_pence_0519.png; pence_0519.png; trump_0519.
HOUSE_OVERSIGHT_031742.txt,TEXT\001\HOUSE_OVERSIGHT_031742.txt,31742,1,2.01,From: Nicholas Ribis  Sent: 8/11/2017 3:05:31 PM  To: Jeffrey Epstein [JEEyacation@gmail.com]  Subject: Fwd: Manafort ratted on Donald Jr.'s meeting with the Russian lawyer  Importance: High  I though
HOUSE_OVERSIGHT_031746.txt,TEXT\001\HOUSE_OVERSIGHT_031746.txt,31746,1,0.46,From: Richard Kahn  Sent: 4/9/2018 8:04:42 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: F.B.I. Raids Office of Trump's Longtime Lawyer Michael Cohen  Importance: High  https : //www. nyti mes 
HOUSE_OVERSIGHT_031748.txt,TEXT\001\HOUSE_OVERSIGHT_031748.txt,31748,3,2.5,From: Darren Indyke  Sent: 7/17/2016 7:46:17 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Fwd: TV ADS BY THE TRUMP SUPER PAC / GET OUR JOBS BACK INC TELLING ALL CORRUPT CLINTONS JEFF EPST
HOUSE_OVERSIGHT_031751.txt,TEXT\001\HOUSE_OVERSIGHT_031751.txt,31751,2,1.94,From: Darren lndyke [dkiesg@aol.com]  Sent: 5/3/2018 9:44:08 PM  To: jeevacation@gmail.com  CC: Darren lndyke  Subject: Fwd: Google Alert - Jeffrey Epstein  Importance: High  Privileged - Redacted  DA
HOUSE_OVERSIGHT_031764.txt,TEXT\002\HOUSE_OVERSIGHT_031764.txt,31764,4,8.49,"From: Weingarten, Reid  Sent: 8/18/2018 4:51:06 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: Fw: GOP fundraiser Broidy under investigation for alleged effort to sell government influence, peop"
HOUSE_OVERSIGHT_031768.txt,TEXT\002\HOUSE_OVERSIGHT_031768.txt,31768,2,1.52,From:  Sent:  To:  Subject:  Attachments:  Sultan Bin Sulayem  10/17/2018 5:26:21 AM  Jeffrey Epstein [jeeyacation@gmail.com]  Not Bad for a HORSE Head Though  image001.jpg  Importance: High  Trump ca
HOUSE_OVERSIGHT_031770.txt,TEXT\002\HOUSE_OVERSIGHT_031770.txt,31770,1,0.44,From: Richard Kahn  Sent: 1/25/2019 1:11:27 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: US special counsel's office: Trump ally Roger Stone arrested in Florida  Importance: High  https:/
HOUSE_OVERSIGHT_031771.txt,TEXT\002\HOUSE_OVERSIGHT_031771.txt,31771,1,0.37,"From: Nicholas Ribis  Sent: 2/5/2019 1:41:49 AM  To: Jeffrey Epstein [JEEyacation@gmail.com]  Subject: Federal prosecutors subpoena Trump inaugural committee, source says - CNNPolitics  Importance: Hi"
HOUSE_OVERSIGHT_031772.txt,TEXT\002\HOUSE_OVERSIGHT_031772.txt,31772,1,0.59,From: paul krassner  Sent: 2/22/2019 5:18:49 PM  To: J [jeeyacation@gmail.com]  Subject: Fwd:  Importance: High  From: AlterNet  Subject: Trump may have botched his 'national emergency' — a big chunk 
HOUSE_OVERSIGHT_031773.txt,TEXT\002\HOUSE_OVERSIGHT_031773.txt,31773,1,0.54,From: Nicholas Ribis  Sent: 2/22/2019 10:56:44 PM  To: Jeffrey Epstein [JEEyacation@gmail.com]  Subject: The New York Times: Cohen Gave Prosecutors New Information on the Trump Family Business  Import
HOUSE_OVERSIGHT_031774.txt,TEXT\002\HOUSE_OVERSIGHT_031774.txt,31774,1,0.68,From: paul krassner  Sent: 3/14/2019 10:26:57 PM  To: J [jeevacation@gmail.com]  Subject: Fwd: GOP consultant destroys 'shallow tyrant' Trump for threatening violence from his supporters  Importance: 
HOUSE_OVERSIGHT_031775.txt,TEXT\002\HOUSE_OVERSIGHT_031775.txt,31775,1,0.71,"From: DAVID SCHOEN  Sent: 3/22/2019 12:11:49 PM  To: jeeyacation@gmail.com  Subject: Mueller's Star Witness Against Trump Once Arrested For Child Porn, Hung Out With Pedos Clinton And Epstein  (Photo)"
HOUSE_OVERSIGHT_031779.txt,TEXT\002\HOUSE_OVERSIGHT_031779.txt,31779,7,5.42,From: paul krassner  Sent: 3/29/2019 11:28:13 PM  To: Steven Gaydos  Subject: IMPORTANT ____________________________  Attachments: matt-wilstein-author.jpg; LRG_DSCO2899_fwnyhajpeg; 190321-wilstein-sa
HOUSE_OVERSIGHT_031786.txt,TEXT\002\HOUSE_OVERSIGHT_031786.txt,31786,1,0.5,"From: Richard Kahn________________________________  Sent: 5/28/2019 3:18:36 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  Subject: Mueller drew up obstruction indictment against Trump, Michael Wolf"
HOUSE_OVERSIGHT_031787.txt,TEXT\002\HOUSE_OVERSIGHT_031787.txt,31787,1,0.35,From:  Sent:  To:  Nicholas Ribis  5/29/2019 2:14:44 PM  Jeffrey Epstein [JEEyacation@gmail.com]  Importance: High  Mueller statement at 11am will be interesting - 1 think it's because of Michael wolf
HOUSE_OVERSIGHT_031788.txt,TEXT\002\HOUSE_OVERSIGHT_031788.txt,31788,1,1.48,From: Richard Kahn_______________________________  Sent: 6/15/2018 1:06:12 PM  To: Jeffrey Epstein [jeevacation@gmail.com]  Subject: Trump advisors reportedly seeking a pardon for 'junk bond king' Mil
HOUSE_OVERSIGHT_031789.txt,TEXT\002\HOUSE_OVERSIGHT_031789.txt,31789,2,2.42,From: Richard Kahn  Sent: 6/15/2018 1:47:13 PM  To: jeffrey E. [jeevacation@gmail.com]  Subject: Re: Trump advisors reportedly seeking a pardon for 'junk bond king' Milken  Importance: High  i request
HOUSE_OVERSIGHT_031791.txt,TEXT\002\HOUSE_OVERSIGHT_031791.txt,31791,3,2.66,From:  Sent: 8/5/2009 4:25:51 PM  To: Jeffrey Epstein [jeeyacation@gmail.com]  CC: Robert D. Critton Jr.  Subject: FW: Jane Doe  Certified Paralegal  Florida Registered Paralegal  BURMAN CRITTON LUTTI
HOUSE_OVERSIGHT_031795.txt,TEXT\002\HOUSE_OVERSIGHT_031795.txt,31795,1,1.08,"From: jeffrey E. [jeeyacation@gmail.com]  Sent: 2/17/2017 6:45:14 PM  To: Thomas Jr., Landon  Subject: Re: 11111   Fun  On Fri, Feb 17, 2017 at 2:42 PM Thomas Jr., Landon < wrote:  Here we go again..."
HOUSE_OVERSIGHT_031796.txt,TEXT\002\HOUSE_OVERSIGHT_031796.txt,31796,2,2.19,From: jeffrey E. [jeevacation@gmail.com]  Sent: 6/15/2018 1:26:04 PM  To: Richard Kahn_________________________________  Subject: Re: Trump advisors reportedly seeking a pardon for 'junk bond king' Mi
HOUSE_OVERSIGHT_031798.txt,TEXT\002\HOUSE_OVERSIGHT_031798.txt,31798,1,1.47,"From: J [jeevacation@gmail.com]  Sent: 11/29/2018 3:59:27 AM  To: David Schoen  Subject: Re: Shared Article from AOL: Report: Trump aide helped sex abuser get cushy plea deal  yes, every outlet needs "
HOUSE_OVERSIGHT_031799.txt,TEXT\002\HOUSE_OVERSIGHT_031799.txt,31799,1,1.76,From: J [jeevacation@gmail.com]  Sent: 12/15/2018 4:24:32 PM  To: Michael Wolff  Subject: Re: Chat? #?  The allegation: Harth claimed that Trump made repeated unwanted sexual advances as she and her r
HOUSE_OVERSIGHT_031800.txt,TEXT\002\HOUSE_OVERSIGHT_031800.txt,31800,2,2.78,From: J [jeeyacation@gmail.com]  Sent: 12/22/2018 1:04:05 PM  To: Larry Summers  Subject: Re:  this is not a new phenomenon for him. in the past he was told not to come out of his apt. thats how he go
HOUSE_OVERSIGHT_031802.txt,TEXT\002\HOUSE_OVERSIGHT_031802.txt,31802,1,1.26,From: J [jeevacation@gmail.com]  Sent: 3/26/2019 11:11:17 AM  To: DAVID SCHOEN  Subject: Re: From Fox News - Federal judge overseeing key lawsuit relating to pedophile Jeffrey Epstein dies  Yup  On Tu
HOUSE_OVERSIGHT_031803.txt,TEXT\002\HOUSE_OVERSIGHT_031803.txt,31803,1,1.5,"From: J [jeevacation@gmail.com]  Sent: 6/15/2019 9:57:14 AM  To: DAVID SCHOEN  Subject: Re: From Fox News - Jeffrey Epstein, registered sex offender, settles civil lawsuit and avoids testimony from al"
HOUSE_OVERSIGHT_031804.txt,TEXT\002\HOUSE_OVERSIGHT_031804.txt,31804,2,3.7,From: Paul Barred  Sent: 7/13/2018 5:40:46 PM  To: jeffrey E. [jeeyacation@gmail.com]; Richard Kahn  Subject: AVG°  Attachments: image004.jpg; image001.jpg  Importance: High  Any thoughts on the AVGO 
HOUSE_OVERSIGHT_031806.txt,TEXT\002\HOUSE_OVERSIGHT_031806.txt,31806,3,5.05,From: Paul Barrett  Sent: 7/13/2018 6:13:06 PM  To: jeffrey E. [jeeyacation@gmail.com]  CC: Richard Kahn  Subject: RE: AVGO  Attachments: image003.jpg; image001.jpg  Importance: High  My initial recom
HOUSE_OVERSIGHT_031809.txt,TEXT\002\HOUSE_OVERSIGHT_031809.txt,31809,4,6.22,From: Richard Kahn  Sent: 7/13/2018 6:35:08 PM  To: jeffrey E. [jeeyacation@gmail.com]  Subject: Re: AVG° _  Importance: High  i believe he is married to broadcom as has he got stuck with stock on bot
